id,timestamp,machine_id,cpu_usage,memory_usage
1000063,11310000,7f6c571adece9a8286599626f228dd362f1ec3fdc3442bdd464b989fe6a5e72e,0.7038771371684205,0.6494848346535882
1000064,11310000,5e194135df9f91ea7c5b93ed132196f4dd26caec4db673a8518e61bff421acf1,0.7113745893102068,0.8618211799858786
1000065,11310000,361122d6d3c777efe7b6a2e21eff032fac4ac584ee7421e902fb7e210c193225,0.6140085087699514,0.20987995974167184
1000067,11310000,be971f8c9cce2858d9a992173447c204a0df40489cb77ec62a854f546e3a493d,0.5951349792117431,0.451578332168058
1000068,11310000,6263d04f45f95d686102145f5bf006946de875ec803eae35044e2ce3b8fc296d,0.59710326181653,0.3386000608448718
1000069,11310000,e494ac1d0e6f1808b47a535220e2df463e9e4d9c5e4b15e90be53df51c548cc9,0.599922119684787,0.9080656071438868
1000070,11310000,c85a1a96ae123e6eb24425ea46ec60894ba223a8074553712807ec746c25e5f6,0.7050702014594994,0.6642578207357674
1000071,11310000,97192f2eac68202f28f7cdab1fdbd7a6f2cb16ee9d26f8758d5f0438eae97158,0.4596830736827073,0.3846090380117335
1000072,11310000,ae3e1a795fe4c92472c6388b27db25d7f47affbf41699cbeab6d41a1436ff010,0.681832555190274,0.4934860319332266
1000073,11310000,0024eeff052384cd2f2072df5ba3732ed8724bdb57b54d8cc1e54f3976d2d5a5,0.42411829594073,0.6755173071125267
1000074,11310000,046453ad16f6247369b7fe6c3ad24b08c4d4348a8f24f57b4a98b349ecaf575b,0.7172102948246553,0.48803136220682575
1000075,11310000,439b54d037460752a45e98d02b42745448a7a040977ce0e8699d283c4c9d7357,0.7089619842195747,0.17255015943527585
1000076,11310000,5b1a39306982134da9617a92c687d6018deaf10c8fd87750a40f3f61c3e2b6cf,0.5613567400312456,0.44782380673322564
1000077,11310000,8df890ebe1da5506d947a443f3fe18b65fcc8dcbe3f4b175b676d9d54e905ccf,0.007619128930016428,0.7469121864479398
1000079,11310000,f5523e9f1e46fcd108ee9be5fab3d570fdb28263ac0b8fae695c6cf937fc9b1c,0.8249554877421239,0.41120062367403865
1000081,11310000,1aa1bb7b35fd7fa68d61cd279b82cba44e0c1ef7ddeaa9c399f031b80c6b0255,0.7446901616070343,0.26657747605114057
1000082,11310000,542e341011d008193276a85d62cf798807cfd7a8ab3d58b7ff47a1fd7119371e,0.7405052520044837,0.6111039595922243
1000083,11310000,a56ad63a7f775c128a5467909a7b9f0c2049d2e5d2159e7e3411d28f12068fea,0.6662277468282376,0.4966064183388843
1000084,11310000,ef265d9cd4e220f8d03564137d013dea5478881ec022ddd7efe0f49d179f7d69,0.6185086039574712,0.9012275394141591
1000085,11310000,e2d7e6998eb507b3e6dd41a6e520ae711f27055c129427d68cb563035f6e414d,0.5886370602461963,0.7433096265525894
1000086,11310000,1face9d8278b905f75e0846f777ad8287697991bab514deb5f7e6d7307f24c00,0.7032797510533306,0.2684301508974629
1000087,11310000,00312e35bce0380a38dac83203ff205d4c804f895fe2829ab4d46969f48a15f6,0.6811186665188176,0.4406997082465569
1000088,11310000,7e2d67eb5f445202ffebc762b8d070d074b94aad41f6ca7533ed7cf846c89a4f,0.4332421576572309,0.4558493087769069
1000089,11310000,206b89523ceb2bcd46cd75e3964f6419647804c080445cb790df1cb131a3bb04,0.5391633944076211,0.5664586657270574
1000090,11310000,21554f318369011cc84cc40f6b9d452275cf030d111f16b196738e02e1e65c2d,0.721129492560107,0.24352471887726868
1000091,11310000,82a2b0e303a4e5db9638c4b631e2b24c85d5a2e94f443014b7bb481e3a979e17,0.6362168907958243,0.9235005157432594
1000092,11310000,ebc5dd2eb68a8ac623fdc6d2921dc16d26f4c5ce536377921437223621408061,0.5332032288563759,0.24174301988714308
1000093,11310000,b8edad5440a04fddaf41d2234213142037a4ce426164f10f27592b2c8654f5e5,0.6351073470776676,0.43323013488917095
1000094,11310000,94fa44d01d33d2e5d4cc7eefd798bcf2f19006c3637950ef6875eab3e87b9aa1,0.6562640287770116,0.5738995792027133
1000095,11310000,1d5ac7c9f1790ad3fc491efe4d4afbd7be346163a7f83e7fb0a8e7892202713a,0.6085344167352289,0.8811478373406434
1000096,11310000,aeb109dd310441ec108f14fe1eacf669fb562c9ea42d6b3b2db5dfcdf64ec40b,0.5953402665754843,0.47254900333795113
1000097,11310000,2d23a278fca6d48bf68a5931a25b80c444ba2e92653c7c80af659704776ca39a,0.5029712511202824,0.5980303759137593
1000098,11310000,23101c7be0a154425778046f89524defc0738a5ff7da6a84e597d35c8e1f6c66,0.596804058328336,0.6778122412697671
1000099,11310000,147e575173c397bfb9f86d5ce02290095ed9886db0814205ee436f2449333913,0.7209544812930158,0.7644125245498028
1000100,11310000,175fcbb01c1eabbe7ced26b2b154f619332b724c6c44b6737dccb30e25d68c48,0.6867524755340901,0.40416868897533753
